,date_received_date,date_received_heure,queue_name,agent_number,answered_date,answered_heure,consult_date,consult_heure,transfer,hangup_heure
47111,2014-11-13,08:00:09,30747,1398.0,2014-11-13,08:00:10,,,,08:00:58
47112,2014-11-13,08:01:39,30175,8720.0,2014-11-13,08:01:40,,,,08:02:41
47113,2014-11-13,08:01:49,30747,1241.0,2014-11-13,08:01:50,2014-11-13,08:02:53,2014-11-13 08:03:06,08:04:03
47114,2014-11-13,08:02:15,30172,6940.0,2014-11-13,08:02:16,,,,08:07:51
47115,2014-11-13,08:02:51,30747,1398.0,2014-11-13,08:02:52,2014-11-13,08:04:08,2014-11-13 08:04:21,08:05:48
47116,2014-11-13,08:03:10,30175,1405.0,2014-11-13,08:03:11,,,,08:05:26
47117,2014-11-13,08:03:34,30560,9503.0,2014-11-13,08:03:35,,,,08:05:24
47118,2014-11-13,08:03:49,30172,6947.0,2014-11-13,08:03:50,,,,08:06:47
47119,2014-11-13,08:04:14,30172,9575.0,2014-11-13,08:04:15,,,,08:12:50
47120,2014-11-13,08:04:45,30172,8374.0,2014-11-13,08:04:46,2014-11-13,08:16:39,2014-11-13 08:18:19,08:20:31
47121,2014-11-13,08:04:48,30175,1102.0,2014-11-13,08:04:49,,,,08:11:20
47122,2014-11-13,08:05:36,30175,9689.0,2014-11-13,08:05:37,,,,08:12:47
47123,2014-11-13,08:05:58,30172,9427.0,2014-11-13,08:05:59,,,,08:08:51
47124,2014-11-13,08:07:14,30175,8720.0,2014-11-13,08:07:15,,,,08:08:23
47125,2014-11-13,08:07:31,30560,6989.0,2014-11-13,08:07:32,,,,08:08:44
47126,2014-11-13,08:08:08,30175,1241.0,2014-11-13,08:08:09,2014-11-13,08:08:39,2014-11-13 08:09:04,08:15:18
47127,2014-11-13,08:08:25,30560,9503.0,2014-11-13,08:08:26,,,,08:09:07
47128,2014-11-13,08:08:40,30560,6947.0,2014-11-13,08:08:40,2014-11-13,08:10:59,2014-11-13 08:11:48,08:15:18
47129,2014-11-13,08:08:45,30172,6940.0,2014-11-13,08:08:46,,,,08:11:56
47130,2014-11-13,08:09:03,30175,1398.0,2014-11-13,08:09:04,2014-11-13,08:09:42,2014-11-13 08:10:30,08:14:36
47131,2014-11-13,08:09:12,30560,8720.0,2014-11-13,08:09:13,,,,08:11:07
47132,2014-11-13,08:09:23,30560,9427.0,2014-11-13,08:09:24,,,,08:18:46
47133,2014-11-13,08:09:32,30172,9503.0,2014-11-13,08:09:33,,,,08:11:53
47134,2014-11-13,08:09:34,30560,8720.0,2014-11-13,08:11:14,,,,08:17:10
47135,2014-11-13,08:09:39,30560,1102.0,2014-11-13,08:11:21,,,,08:14:57
47136,2014-11-13,08:09:44,30560,6989.0,2014-11-13,08:11:21,2014-11-13,08:13:06,,08:14:36
47137,2014-11-13,08:10:14,30172,6947.0,2014-11-13,08:11:51,,,,08:21:50
47138,2014-11-13,08:10:23,30175,1405.0,2014-11-13,08:10:24,,,,08:21:43
47139,2014-11-13,08:11:27,30172,9503.0,2014-11-13,08:11:54,,,,08:14:15
47140,2014-11-13,08:12:42,30560,6940.0,2014-11-13,08:12:43,2014-11-13,08:14:22,,08:17:45
47141,2014-11-13,08:12:42,30175,1241.0,2014-11-13,08:12:43,,,,08:13:56
47142,2014-11-13,08:13:25,30560,9689.0,2014-11-13,08:13:26,,,,08:16:37
47143,2014-11-13,08:13:26,30560,9575.0,2014-11-13,08:13:27,,,,08:18:47
47144,2014-11-13,08:13:26,30172,9503.0,2014-11-13,08:14:18,,,,08:20:00
47145,2014-11-13,08:14:13,30560,6989.0,2014-11-13,08:14:37,,,,08:16:41
47146,2014-11-13,08:14:29,30175,1398.0,2014-11-13,08:14:29,,,,08:16:31
47147,2014-11-13,08:15:27,30175,1241.0,2014-11-13,08:15:28,,,,08:18:41
47148,2014-11-13,08:16:17,30172,9689.0,2014-11-13,08:16:38,,,,08:16:43
47149,2014-11-13,08:16:58,30175,1102.0,2014-11-13,08:16:59,,,,08:21:51
47150,2014-11-13,08:17:16,30172,6989.0,2014-11-13,08:17:17,,,,08:19:02
47151,2014-11-13,08:18:36,30175,1398.0,2014-11-13,08:18:37,,,,08:19:07
47152,2014-11-13,08:18:39,30172,9689.0,2014-11-13,08:18:40,,,,08:27:06
47153,2014-11-13,08:18:56,30175,8720.0,2014-11-13,08:18:57,,,,08:19:45
47154,2014-11-13,08:19:07,30175,6940.0,2014-11-13,08:19:08,,,,08:20:27
47155,2014-11-13,08:19:31,30172,8374.0,2014-11-13,08:19:32,,,,08:26:46
47156,2014-11-13,08:19:36,30172,9427.0,2014-11-13,08:19:37,,,,08:26:29
47157,2014-11-13,08:19:45,30560,9575.0,2014-11-13,08:19:46,,,,08:22:05
47158,2014-11-13,08:20:31,30172,6989.0,2014-11-13,08:20:32,2014-11-13,08:25:47,2014-11-13 08:27:02,08:28:17
47159,2014-11-13,08:20:38,30175,1241.0,2014-11-13,08:20:39,,,,08:21:45
47160,2014-11-13,08:22:13,30560,8720.0,2014-11-13,08:22:13,,,,08:24:29
47161,2014-11-13,08:22:15,30560,9503.0,2014-11-13,08:22:15,,,,08:27:18
47162,2014-11-13,08:24:08,30560,6940.0,2014-11-13,08:24:09,,,,08:30:49
47163,2014-11-13,08:25:13,30560,6947.0,2014-11-13,08:25:14,,,,08:28:19
47164,2014-11-13,08:25:33,30175,1398.0,2014-11-13,08:25:34,,,,08:31:19
47165,2014-11-13,08:26:12,30747,1241.0,2014-11-13,08:26:13,2014-11-13,08:26:55,2014-11-13 08:27:16,08:28:14
47166,2014-11-13,08:26:33,30172,8720.0,2014-11-13,08:26:34,,,,08:29:09
47167,2014-11-13,08:28:36,30175,1102.0,2014-11-13,08:28:37,2014-11-13,08:32:06,,08:36:10
47168,2014-11-13,08:28:50,30560,6952.0,2014-11-13,08:28:51,,,,08:29:50
47169,2014-11-13,08:29:27,30175,1405.0,2014-11-13,08:29:28,,,,08:33:37
47170,2014-11-13,08:29:41,30172,9427.0,2014-11-13,08:29:42,,,,08:31:03
47171,2014-11-13,08:29:43,30175,8374.0,2014-11-13,08:29:44,2014-11-13,08:31:38,2014-11-13 08:32:33,08:33:20
