,date_received_date,date_received_heure,queue_name,agent_number,answered_date,answered_heure,consult_date,consult_heure,transfer,hangup_heure
71496,2014-10-20,08:00:15,30066,6944.0,2014-10-20,08:00:16,,,,08:00:53
71497,2014-10-20,08:01:12,30066,6922.0,2014-10-20,08:01:13,,,,08:09:31
71498,2014-10-20,08:02:08,30560,8076.0,2014-10-20,08:02:09,,,,08:04:20
71499,2014-10-20,08:03:25,30175,1041.0,2014-10-20,08:03:26,2014-10-20,08:06:53,,08:08:09
71500,2014-10-20,08:03:34,30560,6947.0,2014-10-20,08:03:35,,,,08:06:59
71501,2014-10-20,08:03:53,30560,9113.0,2014-10-20,08:03:54,,,,08:06:59
71502,2014-10-20,08:03:58,30175,1241.0,2014-10-20,08:03:59,,,,08:07:56
71503,2014-10-20,08:04:20,30560,1039.0,2014-10-20,08:04:21,,,,08:08:50
71504,2014-10-20,08:04:32,30172,8189.0,2014-10-20,08:04:33,,,,08:06:30
71505,2014-10-20,08:05:00,30066,1102.0,2014-10-20,08:05:01,,,,08:10:27
71506,2014-10-20,08:05:26,30175,1405.0,2014-10-20,08:05:27,2014-10-20,08:06:10,2014-10-20 08:06:34,08:07:35
71507,2014-10-20,08:06:12,30560,7923.0,2014-10-20,08:06:13,,,,08:07:35
71508,2014-10-20,08:06:14,30175,1407.0,2014-10-20,08:06:15,2014-10-20,08:07:50,2014-10-20 08:08:23,08:16:43
71509,2014-10-20,08:06:30,30175,1398.0,2014-10-20,08:06:31,,,,08:14:00
71510,2014-10-20,08:06:38,30175,9342.0,2014-10-20,08:06:39,,,,08:10:58
71511,2014-10-20,08:07:00,30066,9427.0,2014-10-20,08:07:01,,,,08:13:11
71512,2014-10-20,08:07:51,30172,9423.0,2014-10-20,08:07:52,,,,08:16:43
71513,2014-10-20,08:08:05,30560,6944.0,2014-10-20,08:08:06,,,,08:11:59
71514,2014-10-20,08:08:09,30175,6949.0,2014-10-20,08:08:10,,,,08:12:23
71515,2014-10-20,08:08:12,30175,8373.0,2014-10-20,08:08:13,,,,08:09:04
71516,2014-10-20,08:09:42,30175,8076.0,2014-10-20,08:09:43,,,,08:13:32
